name,display_name,data_type,chart_type
"China, Current account, Secondary income, Credit, USD bn","China, Current account, Secondary income, Credit, USD bn",None,line
"China, Current account, Secondary income, Debit, USD bn","China, Current account, Secondary income, Debit, USD bn",None,line
"China, Current account, Secondary income, Personal transfers, Balance, USD bn","China, Current account, Secondary income, Personal transfers, Balance, USD bn",None,line
"China, Current account, Secondary income, Personal transfers, Credit, USD bn","China, Current account, Secondary income, Personal transfers, Credit, USD bn",None,line
"China, Current account, Secondary income, Personal transfers, Debit, USD bn","China, Current account, Secondary income, Personal transfers, Debit, USD bn",None,line
"China, Current account, Secondary income, Other secondary income, Balance, USD bn","China, Current account, Secondary income, Other secondary income, Balance, USD bn",None,line
"China, Current account, Secondary income, Other secondary income, Credit, USD bn","China, Current account, Secondary income, Other secondary income, Credit, USD bn",None,line
"China, Current account, Secondary income, Other secondary income, Debit, USD bn","China, Current account, Secondary income, Other secondary income, Debit, USD bn",None,line
"China, Capital and financial account, USD bn","China, Capital and financial account, USD bn",None,line
"China, Capital account, USD bn","China, Capital account, USD bn",None,line
"China, Capital account, Credit, USD bn","China, Capital account, Credit, USD bn",None,line
"China, Capital account, Debit, USD bn","China, Capital account, Debit, USD bn",None,line
"China, Financial account, USD bn","China, Financial account, USD bn",None,line
"China, Financial account, Assets, USD bn","China, Financial account, Assets, USD bn",None,line
"China, Financial account, Liabilities, USD bn","China, Financial account, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, USD bn","China, Financial account excluding reserve assets, USD bn",None,line
"China, Financial account excluding reserve assets, Assets, USD bn","China, Financial account excluding reserve assets, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, Liabilities, USD bn","China, Financial account excluding reserve assets, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, USD bn","China, Financial account excluding reserve assets, Direct investment, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Equity and investment fund shares, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Equity and investment fund shares, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Debt instruments, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Debt instruments, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Financial sector, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Financial sector, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Financial sector, Equity, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Financial sector, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Financial sector, Debt instruments, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Financial sector, Debt instruments, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Non-financial sector, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Non-financial sector, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Non-financial sector, Equity, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Non-financial sector, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Assets, Non-financial sector, Debt instruments, USD bn","China, Financial account excluding reserve assets, Direct investment, Assets, Non-financial sector, Debt instruments, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Equity and investment fund shares, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Equity and investment fund shares, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Debt instruments, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Debt instruments, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Financial sector, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Financial sector, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Financial sector, Equity, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Financial sector, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Financial sector, Debt instruments, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Financial sector, Debt instruments, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Non-financial sector, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Non-financial sector, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Non-financial sector, Equity, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Non-financial sector, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, Direct investment, Liabilities, Non-financial sector, Debt instruments, USD bn","China, Financial account excluding reserve assets, Direct investment, Liabilities, Non-financial sector, Debt instruments, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, USD bn","China, Financial account excluding reserve assets, Portfolio investment, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Assets, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Assets, Equity and investment fund shares, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Assets, Equity and investment fund shares, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Assets, Debt securities, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Assets, Debt securities, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Liabilities, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Liabilities, Equity and investment fund shares, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Liabilities, Equity and investment fund shares, USD bn",None,line
"China, Financial account excluding reserve assets, Portfolio investment, Liabilities, Debt securities, USD bn","China, Financial account excluding reserve assets, Portfolio investment, Liabilities, Debt securities, USD bn",None,line
"China, Financial account excluding reserve assets, Financial derivatives (other than reserves) and employee stock options, USD bn","China, Financial account excluding reserve assets, Financial derivatives (other than reserves) and employee stock options, USD bn",None,line
"China, Financial account excluding reserve assets, Financial derivatives (other than reserves) and employee stock options, Assets, USD bn","China, Financial account excluding reserve assets, Financial derivatives (other than reserves) and employee stock options, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, Financial derivatives (other than reserves) and employee stock options, Liabilities, USD bn","China, Financial account excluding reserve assets, Financial derivatives (other than reserves) and employee stock options, Liabilities, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, USD bn","China, Financial account excluding reserve assets, Other investment, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, Other equity, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, Other equity, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, Currency and deposits, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, Currency and deposits, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, Loans, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, Loans, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, Insurance, pension, and standardized guarantee schemes, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, Insurance, pension, and standardized guarantee schemes, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, Trade credit and advances, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, Trade credit and advances, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Assets, Other accounts receivable, USD bn","China, Financial account excluding reserve assets, Other investment, Assets, Other accounts receivable, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, USD bn",None,line
