name,display_name,data_type,chart_type
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Girls' school uniforms, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Girls' school uniforms, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, One-piece dresses for autumn & winter, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, One-piece dresses for autumn & winter, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, One-piece dresses for spring & summer, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, One-piece dresses for spring & summer, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Skirts for autumn & winter, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Skirts for autumn & winter, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Skirts for spring & summer, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Skirts for spring & summer, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's coats, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's coats, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's jackets, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's jackets, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's slacks for autumn & winter, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's slacks for autumn & winter, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's slacks jeans, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's slacks jeans, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for autumn & winter, medium, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for autumn & winter, medium, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for autumn & winter, ordinary, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for autumn & winter, ordinary, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for spring & summer, medium, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for spring & summer, medium, % YoY",None,line
