name,display_name,data_type,chart_type
"Exports, Non-tech exports, total, USD, % MoM, SA","Exports, Non-tech exports, total, USD, % MoM, SA",p,line
"Exports, EU, USD, % MoM, SA","Exports, EU, USD, % MoM, SA",p,line
"Exports, DM excl Japan, USD, % MoM, SA","Exports, DM excl Japan, USD, % MoM, SA",p,line
"Exports, China and Hong Kong, USD, % MoM, SA","Exports, China and Hong Kong, USD, % MoM, SA",p,line
"Exports, North Asia, USD, % MoM, SA","Exports, North Asia, USD, % MoM, SA",p,line
"Exports, US, USD, % MoM, SA","Exports, US, USD, % MoM, SA",p,line
"Exports, ASEAN, USD, % MoM, SA","Exports, ASEAN, USD, % MoM, SA",p,line
"Exports, EM, USD, % MoM, SA","Exports, EM, USD, % MoM, SA",p,line
"Imports, All, USD, % MoM, SA","Imports, All, USD, % MoM, SA",p,line
"Imports, Fuels, USD, % MoM, SA","Imports, Fuels, USD, % MoM, SA",p,line
"Imports, Capital goods, incl parts, USD, % MoM, SA","Imports, Capital goods, incl parts, USD, % MoM, SA",p,line
"Imports, Capital goods, USD, % MoM, SA","Imports, Capital goods, USD, % MoM, SA",p,line
"Imports, Capital goods, parts, USD, % MoM, SA","Imports, Capital goods, parts, USD, % MoM, SA",p,line
"Imports, Semi mfg equipment, USD, % MoM, SA","Imports, Semi mfg equipment, USD, % MoM, SA",p,line
"Exports, All, LCU, SA, % MoM","Exports, All, LCU, SA, % MoM",p,line
"Exports, Tech, total, LCU, SA, % MoM","Exports, Tech, total, LCU, SA, % MoM",p,line
"Exports, Office Machines and Automatic Data-processing Machines SITC 75, LCU, SA, % MoM","Exports, Office Machines and Automatic Data-processing Machines SITC 75, LCU, SA, % MoM",p,line
"Exports, Telecommunications equipment SITC 76, LCU, SA, % MoM","Exports, Telecommunications equipment SITC 76, LCU, SA, % MoM",p,line
"Exports, Electrical machinery SITC 77, LCU, SA, % MoM","Exports, Electrical machinery SITC 77, LCU, SA, % MoM",p,line
"Exports, Semiconductors HS 776, LCU, SA, % MoM","Exports, Semiconductors HS 776, LCU, SA, % MoM",p,line
"Exports, Semiconductor manufacturing equipment HS 848620, LCU, SA, % MoM","Exports, Semiconductor manufacturing equipment HS 848620, LCU, SA, % MoM",p,line
"Exports, Non-tech exports, total, LCU, SA, % MoM","Exports, Non-tech exports, total, LCU, SA, % MoM",p,line
"Exports, EU, LCU, SA, % MoM","Exports, EU, LCU, SA, % MoM",p,line
"Exports, DM excl Japan, LCU, SA, % MoM","Exports, DM excl Japan, LCU, SA, % MoM",p,line
"Exports, China and Hong Kong, LCU, SA, % MoM","Exports, China and Hong Kong, LCU, SA, % MoM",p,line
"Exports, North Asia, LCU, SA, % MoM","Exports, North Asia, LCU, SA, % MoM",p,line
"Exports, US, LCU, SA, % MoM","Exports, US, LCU, SA, % MoM",p,line
"Exports, ASEAN, LCU, SA, % MoM","Exports, ASEAN, LCU, SA, % MoM",p,line
"Exports, EM, LCU, SA, % MoM","Exports, EM, LCU, SA, % MoM",p,line
"Imports, All, LCU, SA, % MoM","Imports, All, LCU, SA, % MoM",p,line
"Imports, Fuels, LCU, SA, % MoM","Imports, Fuels, LCU, SA, % MoM",p,line
"Imports, Capital goods, incl parts, LCU, SA, % MoM","Imports, Capital goods, incl parts, LCU, SA, % MoM",p,line
"Imports, Capital goods, LCU, SA, % MoM","Imports, Capital goods, LCU, SA, % MoM",p,line
"Imports, Capital goods, parts, LCU, SA, % MoM","Imports, Capital goods, parts, LCU, SA, % MoM",p,line
