name,display_name,data_type,chart_type
"Exports, EM, Value, USD","KR, Exports, EM, Value, USD",b,line
"Exports, China, Work day adjusted, Value, USD","KR, Exports, China, Work day adjusted, Value, USD",b,line
"Exports, US, Work day adjusted, Value, USD","KR, Exports, US, Work day adjusted, Value, USD",b,line
"Exports, EU, Work day adjusted, Value, USD","KR, Exports, EU, Work day adjusted, Value, USD",b,line
"Exports, Vietnam, Work day adjusted, Value, USD","KR, Exports, Vietnam, Work day adjusted, Value, USD",b,line
"Exports, Hong Kong, Work day adjusted, Value, USD","KR, Exports, Hong Kong, Work day adjusted, Value, USD",b,line
"Exports, Japan, Work day adjusted, Value, USD","KR, Exports, Japan, Work day adjusted, Value, USD",b,line
"Exports, Taiwan, Work day adjusted, Value, USD","KR, Exports, Taiwan, Work day adjusted, Value, USD",b,line
"Exports, India, Work day adjusted, Value, USD","KR, Exports, India, Work day adjusted, Value, USD",b,line
"Exports, Singapore, Work day adjusted, Value, USD","KR, Exports, Singapore, Work day adjusted, Value, USD",b,line
"Exports, Malaysia, Work day adjusted, Value, USD","KR, Exports, Malaysia, Work day adjusted, Value, USD",b,line
"Exports, Country, Other, Work day adjusted, Value, USD","KR, Exports, Country, Other, Work day adjusted, Value, USD",b,line
"Exports, ASEAN Three and India, Work day adjusted, Value, USD","KR, Exports, ASEAN Three and India, Work day adjusted, Value, USD",b,line
"Exports, North Asia, Work day adjusted, Value, USD","KR, Exports, North Asia, Work day adjusted, Value, USD",b,line
"Exports, DM, Work day adjusted, Value, USD","KR, Exports, DM, Work day adjusted, Value, USD",b,line
"Exports, China and Hong Kong, Work day adjusted, Value, USD","KR, Exports, China and Hong Kong, Work day adjusted, Value, USD",b,line
"Imports, China, Work day adjusted, Value, USD","KR, Imports, China, Work day adjusted, Value, USD",b,line
"Imports, US, Work day adjusted, Value, USD","KR, Imports, US, Work day adjusted, Value, USD",b,line
"Imports, EU, Work day adjusted, Value, USD","KR, Imports, EU, Work day adjusted, Value, USD",b,line
"Imports, Japan, Work day adjusted, Value, USD","KR, Imports, Japan, Work day adjusted, Value, USD",b,line
"Imports, Vietnam, Work day adjusted, Value, USD","KR, Imports, Vietnam, Work day adjusted, Value, USD",b,line
"Imports, Australia, Work day adjusted, Value, USD","KR, Imports, Australia, Work day adjusted, Value, USD",b,line
"Imports, Taiwan, Work day adjusted, Value, USD","KR, Imports, Taiwan, Work day adjusted, Value, USD",b,line
"Imports, Saudi Arabia, Work day adjusted, Value, USD","KR, Imports, Saudi Arabia, Work day adjusted, Value, USD",b,line
"Imports, Russia, Work day adjusted, Value, USD","KR, Imports, Russia, Work day adjusted, Value, USD",b,line
