name,display_name,data_type,chart_type
"Taiwan, CPI, Clothing, % YoY","Taiwan, CPI, Clothing, % YoY",None,line
"Taiwan, CPI, Garments, % YoY","Taiwan, CPI, Garments, % YoY",None,line
"Taiwan, CPI, (Men's Garments, % YoY","Taiwan, CPI, (Men's Garments, % YoY",None,line
"Taiwan, CPI,  (Women's Garments, % YoY","Taiwan, CPI,  (Women's Garments, % YoY",None,line
"Taiwan, CPI,  (Children's Garments, % YoY","Taiwan, CPI,  (Children's Garments, % YoY",None,line
"Taiwan, CPI, Footwear, % YoY","Taiwan, CPI, Footwear, % YoY",None,line
"Taiwan, CPI, Apparel Services & Accessories, % YoY","Taiwan, CPI, Apparel Services & Accessories, % YoY",None,line
"Taiwan, CPI, Housing, % YoY","Taiwan, CPI, Housing, % YoY",None,line
"Taiwan, CPI, Residential Rent, % YoY","Taiwan, CPI, Residential Rent, % YoY",None,line
"Taiwan, CPI, Maintenance & Repair of Dwellings, % YoY","Taiwan, CPI, Maintenance & Repair of Dwellings, % YoY",None,line
