name,display_name,data_type,chart_type
"China, Bank, PBC survey, Loan demand, Medium firms, SA","China, Bank, PBC survey, Loan demand, Medium firms, SA",None,line
"China, Bank, PBC survey, Loan demand, Small and micro, SA","China, Bank, PBC survey, Loan demand, Small and micro, SA",None,line
"China, Bank, PBC survey, Loan approval, SA","China, Bank, PBC survey, Loan approval, SA",None,line
"China, Bank, PBC survey, Industry climate, SA","China, Bank, PBC survey, Industry climate, SA",None,line
"China, Bank, PBC survey, Profitability, SA","China, Bank, PBC survey, Profitability, SA",None,line
"China, Business, S&P PMI, Mfg and non-mfg, Average","China, Business, S&P PMI, Mfg and non-mfg, Average",None,line
"China, Business, NBS and S&P PMI, Manufacturing, Average","China, Business, NBS and S&P PMI, Manufacturing, Average",None,line
"China, Business, NBS and S&P PMI, Services, Average","China, Business, NBS and S&P PMI, Services, Average",None,line
"China, Business, NBS PMI, Manufacturing, Outlook, LT average","China, Business, NBS PMI, Manufacturing, Outlook, LT average",None,line
"China, Business, NBS PMI, Non-manufacturing, Outlook, LT average","China, Business, NBS PMI, Non-manufacturing, Outlook, LT average",None,line
"China, Business, NBS PMI, Construction, LT average","China, Business, NBS PMI, Construction, LT average",None,line
"China, Business, S&P PMI, Services, LT average","China, Business, S&P PMI, Services, LT average",None,line
"China, Business, NBS PMI, Construction, 1M chg","China, Business, NBS PMI, Construction, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, 1M chg","China, Business, NBS PMI, Non-manufacturing, 1M chg",None,line
"China, Business, NBS PMI, Services, 1M chg","China, Business, NBS PMI, Services, 1M chg",None,line
"China, Business, S&P PMI, Services, 1M chg","China, Business, S&P PMI, Services, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Employment, 1M chg","China, Business, NBS PMI, Non-manufacturing, Employment, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, In hand orders, 1M chg","China, Business, NBS PMI, Non-manufacturing, In hand orders, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Input prices, 1M chg","China, Business, NBS PMI, Non-manufacturing, Input prices, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Inventory, 1M chg","China, Business, NBS PMI, Non-manufacturing, Inventory, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Orders, 1M chg","China, Business, NBS PMI, Non-manufacturing, Orders, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Orders, Export, 1M chg","China, Business, NBS PMI, Non-manufacturing, Orders, Export, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Outlook, 1M chg","China, Business, NBS PMI, Non-manufacturing, Outlook, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Output prices, 1M chg","China, Business, NBS PMI, Non-manufacturing, Output prices, 1M chg",None,line
"China, Business, NBS PMI, Non-manufacturing, Supplier delivery time, 1M chg","China, Business, NBS PMI, Non-manufacturing, Supplier delivery time, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, 1M chg","China, Business, NBS PMI, Manufacturing, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Employment, 1M chg","China, Business, NBS PMI, Manufacturing, Employment, 1M chg",None,line
