name,display_name,data_type,chart_type
"Japan, PPI, Goods, Commodity class, Starch, Index","Japan, PPI, Goods, Commodity class, Starch, Index",None,line
"Japan, PPI, Goods, Commodity, Starch, Index","Japan, PPI, Goods, Commodity, Starch, Index",None,line
"Japan, PPI, Goods, Commodity class, Dextrose, syrup and isomerized sugar, Index","Japan, PPI, Goods, Commodity class, Dextrose, syrup and isomerized sugar, Index",None,line
"Japan, PPI, Goods, Commodity, Glucose and starch syrup, Index","Japan, PPI, Goods, Commodity, Glucose and starch syrup, Index",None,line
"Japan, PPI, Goods, Commodity, High-fructose corn syrup, Index","Japan, PPI, Goods, Commodity, High-fructose corn syrup, Index",None,line
"Japan, PPI, Goods, Commodity class, Animal oil and fats, vegetable oil and meal, Index","Japan, PPI, Goods, Commodity class, Animal oil and fats, vegetable oil and meal, Index",None,line
"Japan, PPI, Goods, Commodity, Vegetable oils and fats except blended vegetable oils and fats, Index","Japan, PPI, Goods, Commodity, Vegetable oils and fats except blended vegetable oils and fats, Index",None,line
"Japan, PPI, Goods, Commodity, Blended vegetable oils and fats, Index","Japan, PPI, Goods, Commodity, Blended vegetable oils and fats, Index",None,line
"Japan, PPI, Goods, Commodity, Vegetable oil cakes, Index","Japan, PPI, Goods, Commodity, Vegetable oil cakes, Index",None,line
"Japan, PPI, Goods, Commodity, Shortening, Index","Japan, PPI, Goods, Commodity, Shortening, Index",None,line
"Japan, PPI, Goods, Commodity, Margarine, Index","Japan, PPI, Goods, Commodity, Margarine, Index",None,line
"Japan, PPI, Goods, Commodity class, Seasonings, Index","Japan, PPI, Goods, Commodity class, Seasonings, Index",None,line
"Japan, PPI, Goods, Commodity, Miso, fermented soybean paste, Index","Japan, PPI, Goods, Commodity, Miso, fermented soybean paste, Index",None,line
"Japan, PPI, Goods, Commodity, Soy sauce, Index","Japan, PPI, Goods, Commodity, Soy sauce, Index",None,line
"Japan, PPI, Goods, Commodity, Sauces, Index","Japan, PPI, Goods, Commodity, Sauces, Index",None,line
"Japan, PPI, Goods, Commodity, Vinegar, Index","Japan, PPI, Goods, Commodity, Vinegar, Index",None,line
"Japan, PPI, Goods, Commodity, Spices, Index","Japan, PPI, Goods, Commodity, Spices, Index",None,line
"Japan, PPI, Goods, Commodity, Solid roux, Index","Japan, PPI, Goods, Commodity, Solid roux, Index",None,line
"Japan, PPI, Goods, Commodity, Umami and flavor seasonings, Index","Japan, PPI, Goods, Commodity, Umami and flavor seasonings, Index",None,line
"Japan, PPI, Goods, Commodity, Tare, sauce for meat and tsuyu, soup for noodles, Index","Japan, PPI, Goods, Commodity, Tare, sauce for meat and tsuyu, soup for noodles, Index",None,line
"Japan, PPI, Goods, Commodity class, Frozen prepared foods, Index","Japan, PPI, Goods, Commodity class, Frozen prepared foods, Index",None,line
"Japan, PPI, Goods, Commodity, Frozen prepared foods, Index","Japan, PPI, Goods, Commodity, Frozen prepared foods, Index",None,line
"Japan, PPI, Goods, Commodity class, Pouch-packed foods, Index","Japan, PPI, Goods, Commodity class, Pouch-packed foods, Index",None,line
"Japan, PPI, Goods, Commodity, Pouch-packed foods, Index","Japan, PPI, Goods, Commodity, Pouch-packed foods, Index",None,line
"Japan, PPI, Goods, Commodity class, Dishes, sushi and lunch boxes, Index","Japan, PPI, Goods, Commodity class, Dishes, sushi and lunch boxes, Index",None,line
"Japan, PPI, Goods, Commodity, Take-out dishes, Index","Japan, PPI, Goods, Commodity, Take-out dishes, Index",None,line
"Japan, PPI, Goods, Commodity, Sushi, box lunches and rice balls, Index","Japan, PPI, Goods, Commodity, Sushi, box lunches and rice balls, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous foods, Index","Japan, PPI, Goods, Commodity class, Miscellaneous foods, Index",None,line
"Japan, PPI, Goods, Commodity, Soy bean curd, frozen and dried soy bean curd and fried bean curd, Index","Japan, PPI, Goods, Commodity, Soy bean curd, frozen and dried soy bean curd and fried bean curd, Index",None,line
"Japan, PPI, Goods, Commodity, An, bean jam, Index","Japan, PPI, Goods, Commodity, An, bean jam, Index",None,line
"Japan, PPI, Goods, Commodity, Supplements, Index","Japan, PPI, Goods, Commodity, Supplements, Index",None,line
"Japan, PPI, Goods, Commodity, Konnyaku, jelly made from devil's tongues, Index","Japan, PPI, Goods, Commodity, Konnyaku, jelly made from devil's tongues, Index",None,line
"Japan, PPI, Goods, Commodity, Instant miso soup and instant soup, Index","Japan, PPI, Goods, Commodity, Instant miso soup and instant soup, Index",None,line
"Japan, PPI, Goods, Commodity, Chazuke and furikake, seasonings for boiled rice, Index","Japan, PPI, Goods, Commodity, Chazuke and furikake, seasonings for boiled rice, Index",None,line
"Japan, PPI, Goods, Commodity, Natto, fermented soybeans, Index","Japan, PPI, Goods, Commodity, Natto, fermented soybeans, Index",None,line
"Japan, PPI, Goods, Commodity, Bread crumbs, Index","Japan, PPI, Goods, Commodity, Bread crumbs, Index",None,line
"Japan, PPI, Goods, Subgroup, Beverage, Index","Japan, PPI, Goods, Subgroup, Beverage, Index",None,line
"Japan, PPI, Goods, Commodity class, Refined sake, Index","Japan, PPI, Goods, Commodity class, Refined sake, Index",None,line
"Japan, PPI, Goods, Commodity, Refined sake, Index","Japan, PPI, Goods, Commodity, Refined sake, Index",None,line
"Japan, PPI, Goods, Commodity class, Malt liquors, Index","Japan, PPI, Goods, Commodity class, Malt liquors, Index",None,line
"Japan, PPI, Goods, Commodity, Beer containing not less than 66.7% by weight of malt, Index","Japan, PPI, Goods, Commodity, Beer containing not less than 66.7% by weight of malt, Index",None,line
