name,display_name,data_type,chart_type
"China, CPI, Services, SA, % MoM","China, CPI, Services, SA, % MoM",None,line
"China, CPI, All items, SA, % MoM annualised","China, CPI, All items, SA, % MoM annualised",None,line
"China, CPI, Food, SA, % MoM annualised","China, CPI, Food, SA, % MoM annualised",None,line
"China, CPI, All items excluding food, SA, % MoM annualised","China, CPI, All items excluding food, SA, % MoM annualised",None,line
"China, CPI, All items excluding food and energy, SA, % MoM annualised","China, CPI, All items excluding food and energy, SA, % MoM annualised",None,line
"China, CPI, Services, SA, % MoM annualised","China, CPI, Services, SA, % MoM annualised",None,line
"China, CPI, Alcohol, Index","China, CPI, Alcohol, Index",None,line
"China, CPI, All items excluding food and energy, Index","China, CPI, All items excluding food and energy, Index",None,line
"China, CPI, All items excluding food, Index","China, CPI, All items excluding food, Index",None,line
"China, CPI, All items, Index","China, CPI, All items, Index",None,line
"China, CPI, Apparel, Index","China, CPI, Apparel, Index",None,line
"China, CPI, Aquatic Products, Index","China, CPI, Aquatic Products, Index",None,line
"China, CPI, Beef, Index","China, CPI, Beef, Index",None,line
"China, CPI, Chinese medicine, Index","China, CPI, Chinese medicine, Index",None,line
"China, CPI, Clothing, Index","China, CPI, Clothing, Index",None,line
"China, CPI, Communication Facility, Index","China, CPI, Communication Facility, Index",None,line
"China, CPI, Communication Services, Index","China, CPI, Communication Services, Index",None,line
"China, CPI, Communication goods, Index","China, CPI, Communication goods, Index",None,line
"China, CPI, Communication services, Index","China, CPI, Communication services, Index",None,line
"China, CPI, Consumer Goods, Index","China, CPI, Consumer Goods, Index",None,line
"China, CPI, Dairy, Index","China, CPI, Dairy, Index",None,line
"China, CPI, Edible Oil and Fats, Index","China, CPI, Edible Oil and Fats, Index",None,line
"China, CPI, Edible oils, Index","China, CPI, Edible oils, Index",None,line
"China, CPI, Education Services, Index","China, CPI, Education Services, Index",None,line
"China, CPI, Education only, Index","China, CPI, Education only, Index",None,line
"China, CPI, Education, Culture and Recreation, Index","China, CPI, Education, Culture and Recreation, Index",None,line
"China, CPI, Eggs, Index","China, CPI, Eggs, Index",None,line
"China, CPI, Food and tobacco, Index","China, CPI, Food and tobacco, Index",None,line
"China, CPI, Food, Index","China, CPI, Food, Index",None,line
"China, CPI, Footwear, Index","China, CPI, Footwear, Index",None,line
"China, CPI, Fresh Fruits, Index","China, CPI, Fresh Fruits, Index",None,line
"China, CPI, Fresh Vegetables, Index","China, CPI, Fresh Vegetables, Index",None,line
