name,display_name,data_type,chart_type
"Taiwan, Current account, Services, Travel, Personal, Debit, USD bn","Taiwan, Current account, Services, Travel, Personal, Debit, USD bn",None,line
"Taiwan, Current account, Services, Construction, Credit, USD bn","Taiwan, Current account, Services, Construction, Credit, USD bn",None,line
"Taiwan, Current account, Services, Insurance and pension, Credit, USD bn","Taiwan, Current account, Services, Insurance and pension, Credit, USD bn",None,line
"Taiwan, Current account, Services, Financial services, Credit, USD bn","Taiwan, Current account, Services, Financial services, Credit, USD bn",None,line
"Taiwan, Current account, Services, Charges for the use of intellectual property, Credit, USD bn","Taiwan, Current account, Services, Charges for the use of intellectual property, Credit, USD bn",None,line
"Taiwan, Current account, Services, Telecoms and information technology, Credit, USD bn","Taiwan, Current account, Services, Telecoms and information technology, Credit, USD bn",None,line
"Taiwan, Current account, Services, Other business services, Credit, USD bn","Taiwan, Current account, Services, Other business services, Credit, USD bn",None,line
"Taiwan, Current account, Services, Personal, Credit, USD bn","Taiwan, Current account, Services, Personal, Credit, USD bn",None,line
"Taiwan, Current account, Services, Government, Credit, USD bn","Taiwan, Current account, Services, Government, Credit, USD bn",None,line
"Taiwan, Current account, Services, Construction, Debit, USD bn","Taiwan, Current account, Services, Construction, Debit, USD bn",None,line
"Taiwan, Current account, Services, Insurance and pension, Debit, USD bn","Taiwan, Current account, Services, Insurance and pension, Debit, USD bn",None,line
"Taiwan, Current account, Services, Financial services, Debit, USD bn","Taiwan, Current account, Services, Financial services, Debit, USD bn",None,line
"Taiwan, Current account, Services, Charges for the use of intellectual property, Debit, USD bn","Taiwan, Current account, Services, Charges for the use of intellectual property, Debit, USD bn",None,line
"Taiwan, Current account, Services, Telecoms and information technology, Debit, USD bn","Taiwan, Current account, Services, Telecoms and information technology, Debit, USD bn",None,line
"Taiwan, Current account, Services, Other business services, Debit, USD bn","Taiwan, Current account, Services, Other business services, Debit, USD bn",None,line
"Taiwan, Current account, Services, Personal, Debit, USD bn","Taiwan, Current account, Services, Personal, Debit, USD bn",None,line
"Taiwan, Current account, Services, Government, Debit, USD bn","Taiwan, Current account, Services, Government, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Balance, USD bn","Taiwan, Current account, Primary income, Balance, USD bn",None,line
"Taiwan, Current account, Primary income, Credit, USD bn","Taiwan, Current account, Primary income, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Debit, USD bn","Taiwan, Current account, Primary income, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Compensation of employees, Credit, USD bn","Taiwan, Current account, Primary income, Compensation of employees, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Compensation of employees, Debit, USD bn","Taiwan, Current account, Primary income, Compensation of employees, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Divid and withdr from income of quasi-corp, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Divid and withdr from income of quasi-corp, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Reinvested earnings, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Reinvested earnings, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Interest, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Interest, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Portfolio investment, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Portfolio investment, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Portfolio investment, Equity and investment fund shares, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Portfolio investment, Equity and investment fund shares, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Portfolio investment, Interest, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Portfolio investment, Interest, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Other investment, Credit, USD bn","Taiwan, Current account, Primary income, Investment income, Other investment, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Divid and withdr from income of quasi-corp, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Divid and withdr from income of quasi-corp, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Reinvested earnings, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Equity and investment fund shares, Reinvested earnings, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Direct investment, Interest, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Direct investment, Interest, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Portfolio investment, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Portfolio investment, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Portfolio investment, Equity and investment fund shares, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Portfolio investment, Equity and investment fund shares, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Portfolio investment, Interest, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Portfolio investment, Interest, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Investment income, Other investment, Debit, USD bn","Taiwan, Current account, Primary income, Investment income, Other investment, Debit, USD bn",None,line
"Taiwan, Current account, Primary income, Other, Credit, USD bn","Taiwan, Current account, Primary income, Other, Credit, USD bn",None,line
"Taiwan, Current account, Primary income, Other, Debit, USD bn","Taiwan, Current account, Primary income, Other, Debit, USD bn",None,line
"Taiwan, Current account, Secondary income, Balance, USD bn","Taiwan, Current account, Secondary income, Balance, USD bn",None,line
"Taiwan, Current account, Secondary income, Credit, USD bn","Taiwan, Current account, Secondary income, Credit, USD bn",None,line
"Taiwan, Current account, Secondary income, General government, Credit, USD bn","Taiwan, Current account, Secondary income, General government, Credit, USD bn",None,line
"Taiwan, Current account, Secondary income, Other sectors, Credit, USD bn","Taiwan, Current account, Secondary income, Other sectors, Credit, USD bn",None,line
"Taiwan, Current account, Secondary income, Other sectors, Personal transfers, Credit, USD bn","Taiwan, Current account, Secondary income, Other sectors, Personal transfers, Credit, USD bn",None,line
"Taiwan, Current account, Secondary income, Other sectors, Other current transfers, Credit, USD bn","Taiwan, Current account, Secondary income, Other sectors, Other current transfers, Credit, USD bn",None,line
"Taiwan, Current account, Secondary income, Debit, USD bn","Taiwan, Current account, Secondary income, Debit, USD bn",None,line
"Taiwan, Current account, Secondary income, General government, Debit, USD bn","Taiwan, Current account, Secondary income, General government, Debit, USD bn",None,line
"Taiwan, Current account, Secondary income, Other sectors, Debit, USD bn","Taiwan, Current account, Secondary income, Other sectors, Debit, USD bn",None,line
"Taiwan, Current account, Secondary income, Other sectors, Personal transfers, Debit, USD bn","Taiwan, Current account, Secondary income, Other sectors, Personal transfers, Debit, USD bn",None,line
"Taiwan, Current account, Secondary income, Other sectors, Other current transfers, Debit, USD bn","Taiwan, Current account, Secondary income, Other sectors, Other current transfers, Debit, USD bn",None,line
"Taiwan, Capital account, USD bn","Taiwan, Capital account, USD bn",None,line
"Taiwan, Capital account, Total credit, USD bn","Taiwan, Capital account, Total credit, USD bn",None,line
"Taiwan, Capital account, Total debit, USD bn","Taiwan, Capital account, Total debit, USD bn",None,line
"Taiwan, Capital account, Gross dispos of nonprod nonfin assets, credit, USD bn","Taiwan, Capital account, Gross dispos of nonprod nonfin assets, credit, USD bn",None,line
"Taiwan, Capital account, Gross acquis of nonprod nonfin assets, debit, USD bn","Taiwan, Capital account, Gross acquis of nonprod nonfin assets, debit, USD bn",None,line
"Taiwan, Capital account, Capital transfers, credit, USD bn","Taiwan, Capital account, Capital transfers, credit, USD bn",None,line
"Taiwan, Capital account, Capital transfers, credit, General government, USD bn","Taiwan, Capital account, Capital transfers, credit, General government, USD bn",None,line
"Taiwan, Capital account, Capital transfers, credit, Other sectors, USD bn","Taiwan, Capital account, Capital transfers, credit, Other sectors, USD bn",None,line
"Taiwan, Capital account, Capital transfers, debit, USD bn","Taiwan, Capital account, Capital transfers, debit, USD bn",None,line
"Taiwan, Capital account, Capital transfers, debit, General government, USD bn","Taiwan, Capital account, Capital transfers, debit, General government, USD bn",None,line
"Taiwan, Capital account, Capital transfers, debit, Other sectors, USD bn","Taiwan, Capital account, Capital transfers, debit, Other sectors, USD bn",None,line
"Taiwan, Financial account incl reserve assets, USD bn","Taiwan, Financial account incl reserve assets, USD bn",None,line
"Taiwan, Financial account, Direct investment, USD bn","Taiwan, Financial account, Direct investment, USD bn",None,line
"Taiwan, Financial account, Direct investment, Assets, USD bn","Taiwan, Financial account, Direct investment, Assets, USD bn",None,line
"Taiwan, Financial account, Direct investment, Assets, Equity and investment fund shares, USD bn","Taiwan, Financial account, Direct investment, Assets, Equity and investment fund shares, USD bn",None,line
"Taiwan, Financial account, Direct investment, Assets, Equity and investment fund shares, Equity other than reinvestment of earmings, USD bn","Taiwan, Financial account, Direct investment, Assets, Equity and investment fund shares, Equity other than reinvestment of earmings, USD bn",None,line
"Taiwan, Financial account, Direct investment, Assets, Equity and investment fund shares, Reinvestment of earnings, USD bn","Taiwan, Financial account, Direct investment, Assets, Equity and investment fund shares, Reinvestment of earnings, USD bn",None,line
"Taiwan, Financial account, Direct investment, Assets, Debt instruments, USD bn","Taiwan, Financial account, Direct investment, Assets, Debt instruments, USD bn",None,line
"Taiwan, Financial account, Direct investment, Liabilities, USD bn","Taiwan, Financial account, Direct investment, Liabilities, USD bn",None,line
"Taiwan, Financial account, Direct investment, Liabilities, Equity and investment fund shares, USD bn","Taiwan, Financial account, Direct investment, Liabilities, Equity and investment fund shares, USD bn",None,line
"Taiwan, Financial account, Direct investment, Liabilities, Equity and investment fund shares, Equity other than reinvestment of earmings, USD bn","Taiwan, Financial account, Direct investment, Liabilities, Equity and investment fund shares, Equity other than reinvestment of earmings, USD bn",None,line
"Taiwan, Financial account, Direct investment, Liabilities, Equity and investment fund shares, Reinvestment of earnings, USD bn","Taiwan, Financial account, Direct investment, Liabilities, Equity and investment fund shares, Reinvestment of earnings, USD bn",None,line
"Taiwan, Financial account, Direct investment, Liabilities, Debt instruments, USD bn","Taiwan, Financial account, Direct investment, Liabilities, Debt instruments, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, USD bn","Taiwan, Financial account, Portfolio investment, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, USD bn","Taiwan, Financial account, Portfolio investment, Assets, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Central bank, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Central bank, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Deposit taking institutions, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, General government, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, General government, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Other sectors, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Other sectors, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Equity and investment fund shares, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Central bank, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Central bank, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Deposit taking institutions, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Deposit taking institutions, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Deposit taking institutions, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Deposit taking institutions, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Deposit taking institutions, Long-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, General government, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, General government, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Long-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Other financial corporations, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Other financial corporations, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Other financial corporations, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Assets, Debt securities, Other sectors, Other financial corporations, Long-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Central bank, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Central bank, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Deposit taking institutions, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, General government, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, General government, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Other sectors, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Other sectors, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Equity and investment fund shares, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Central bank, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Central bank, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Deposit taking institutions, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Deposit taking institutions, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Deposit taking institutions, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Deposit taking institutions, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Deposit taking institutions, Long-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, General government, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, General government, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, General government, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, General government, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, General government, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, General government, Long-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Long-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Other financial corporations, Short-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Other financial corporations, Short-term, USD bn",None,line
"Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Other financial corporations, Long-term, USD bn","Taiwan, Financial account, Portfolio investment, Liabilities, Debt securities, Other sectors, Other financial corporations, Long-term, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, USD bn","Taiwan, Financial account, Financial derivatives, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Assets, USD bn","Taiwan, Financial account, Financial derivatives, Assets, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Assets, Central bank, USD bn","Taiwan, Financial account, Financial derivatives, Assets, Central bank, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Assets, Deposit taking institutions, USD bn","Taiwan, Financial account, Financial derivatives, Assets, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Assets, General government, USD bn","Taiwan, Financial account, Financial derivatives, Assets, General government, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Assets, Other sectors, USD bn","Taiwan, Financial account, Financial derivatives, Assets, Other sectors, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Assets, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Financial derivatives, Assets, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Liabilities, USD bn","Taiwan, Financial account, Financial derivatives, Liabilities, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Liabilities, Central bank, USD bn","Taiwan, Financial account, Financial derivatives, Liabilities, Central bank, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Liabilities, Deposit taking institutions, USD bn","Taiwan, Financial account, Financial derivatives, Liabilities, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Liabilities, General government, USD bn","Taiwan, Financial account, Financial derivatives, Liabilities, General government, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Liabilities, Other sectors, USD bn","Taiwan, Financial account, Financial derivatives, Liabilities, Other sectors, USD bn",None,line
"Taiwan, Financial account, Financial derivatives, Liabilities, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Financial derivatives, Liabilities, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Other investment, USD bn","Taiwan, Financial account, Other investment, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, USD bn","Taiwan, Financial account, Other investment, Assets, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Other equity, USD bn","Taiwan, Financial account, Other investment, Assets, Other equity, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Central bank, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Central bank, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Deposit taking institutions, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Deposit taking institutions, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Deposit taking institutions, Short-term, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Deposit taking institutions, Short-term, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Deposit taking institutions, Long-term, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Deposit taking institutions, Long-term, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, General government, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, General government, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Short-term, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Short-term, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Long-term, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Long-term, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Other financial corporations, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Other financial corporations, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Other financial corporations, Short-term, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Other financial corporations, Short-term, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Other financial corporations, Long-term, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Currency and deposits, Other sectors, Other financial corporations, Long-term, USD bn",None,line
"Taiwan, Financial account, Other investment, Assets, Debt instruments, Loans, USD bn","Taiwan, Financial account, Other investment, Assets, Debt instruments, Loans, USD bn",None,line
