name,display_name,data_type,chart_type
"China, PPI, Manufacturing, Ferrous metals, % YoY","China, PPI, Manufacturing, Ferrous metals, % YoY",None,line
"China, PPI, Manufacturing, Food, % MoM","China, PPI, Manufacturing, Food, % MoM",None,line
"China, PPI, Manufacturing, Food, % YoY","China, PPI, Manufacturing, Food, % YoY",None,line
"China, PPI, Manufacturing, General purpose machinery, % MoM","China, PPI, Manufacturing, General purpose machinery, % MoM",None,line
"China, PPI, Manufacturing, General purpose machinery, % YoY","China, PPI, Manufacturing, General purpose machinery, % YoY",None,line
"China, PPI, Manufacturing, ICT, % MoM","China, PPI, Manufacturing, ICT, % MoM",None,line
"China, PPI, Manufacturing, ICT, % YoY","China, PPI, Manufacturing, ICT, % YoY",None,line
"China, PPI, Manufacturing, Medicines, % MoM","China, PPI, Manufacturing, Medicines, % MoM",None,line
"China, PPI, Manufacturing, Medicines, % YoY","China, PPI, Manufacturing, Medicines, % YoY",None,line
"China, PPI, Manufacturing, Metal products, % MoM","China, PPI, Manufacturing, Metal products, % MoM",None,line
"China, PPI, Manufacturing, Metal products, % YoY","China, PPI, Manufacturing, Metal products, % YoY",None,line
"China, PPI, Manufacturing, Nonferrous metals, % MoM","China, PPI, Manufacturing, Nonferrous metals, % MoM",None,line
"China, PPI, Manufacturing, Nonferrous metals, % YoY","China, PPI, Manufacturing, Nonferrous metals, % YoY",None,line
"China, PPI, Manufacturing, Nonmetallic minerals, % MoM","China, PPI, Manufacturing, Nonmetallic minerals, % MoM",None,line
"China, PPI, Manufacturing, Nonmetallic minerals, % YoY","China, PPI, Manufacturing, Nonmetallic minerals, % YoY",None,line
"China, PPI, Manufacturing, Paper, % MoM","China, PPI, Manufacturing, Paper, % MoM",None,line
"China, PPI, Manufacturing, Paper, % YoY","China, PPI, Manufacturing, Paper, % YoY",None,line
"China, PPI, Manufacturing, Petroleum, % MoM","China, PPI, Manufacturing, Petroleum, % MoM",None,line
"China, PPI, Manufacturing, Petroleum, % YoY","China, PPI, Manufacturing, Petroleum, % YoY",None,line
"China, PPI, Manufacturing, Plastics, % MoM","China, PPI, Manufacturing, Plastics, % MoM",None,line
"China, PPI, Manufacturing, Plastics, % YoY","China, PPI, Manufacturing, Plastics, % YoY",None,line
"China, PPI, Manufacturing, Printing and media, % MoM","China, PPI, Manufacturing, Printing and media, % MoM",None,line
"China, PPI, Manufacturing, Printing and media, % YoY","China, PPI, Manufacturing, Printing and media, % YoY",None,line
"China, PPI, Manufacturing, Raw chemicals, % MoM","China, PPI, Manufacturing, Raw chemicals, % MoM",None,line
