name,display_name,data_type,chart_type
"Taiwan, CPI, All items excluding food and energy","Taiwan, CPI, All items excluding food and energy",None,line
"Taiwan, CPI, All items excluding fruits and vegetables and fish and seafood and energy","Taiwan, CPI, All items excluding fruits and vegetables and fish and seafood and energy",None,line
"Taiwan, CPI, All items excluding imputed rent","Taiwan, CPI, All items excluding imputed rent",None,line
"Taiwan, CPI, All items, % YoY","Taiwan, CPI, All items, % YoY",None,line
"Taiwan, CPI, Food, % YoY","Taiwan, CPI, Food, % YoY",None,line
"Taiwan, CPI, Cereals & Cereal Products, % YoY","Taiwan, CPI, Cereals & Cereal Products, % YoY",None,line
"Taiwan, CPI, Meats, % YoY","Taiwan, CPI, Meats, % YoY",None,line
"Taiwan, CPI, Meat Products, % YoY","Taiwan, CPI, Meat Products, % YoY",None,line
"Taiwan, CPI, Eggs, % YoY","Taiwan, CPI, Eggs, % YoY",None,line
"Taiwan, CPI, Fish & Seafood, % YoY","Taiwan, CPI, Fish & Seafood, % YoY",None,line
"Taiwan, CPI, Processed Fish & Seafood Products, % YoY","Taiwan, CPI, Processed Fish & Seafood Products, % YoY",None,line
"Taiwan, CPI, Vegetables, % YoY","Taiwan, CPI, Vegetables, % YoY",None,line
"Taiwan, CPI, Processed Vegetables, % YoY","Taiwan, CPI, Processed Vegetables, % YoY",None,line
"Taiwan, CPI, Fruits, % YoY","Taiwan, CPI, Fruits, % YoY",None,line
"Taiwan, CPI, Processed Fruits, % YoY","Taiwan, CPI, Processed Fruits, % YoY",None,line
"Taiwan, CPI, Dairy Products, % YoY","Taiwan, CPI, Dairy Products, % YoY",None,line
"Taiwan, CPI, Edible Oil, % YoY","Taiwan, CPI, Edible Oil, % YoY",None,line
"Taiwan, CPI, Condiments, % YoY","Taiwan, CPI, Condiments, % YoY",None,line
"Taiwan, CPI, Alcoholic Beverages, % YoY","Taiwan, CPI, Alcoholic Beverages, % YoY",None,line
"Taiwan, CPI, Non-alcoholic Beverages & Beverage Materials, % YoY","Taiwan, CPI, Non-alcoholic Beverages & Beverage Materials, % YoY",None,line
"Taiwan, CPI, Cooked Food, % YoY","Taiwan, CPI, Cooked Food, % YoY",None,line
"Taiwan, CPI, Food Away from Home, % YoY","Taiwan, CPI, Food Away from Home, % YoY",None,line
"Taiwan, CPI, Other Food, % YoY","Taiwan, CPI, Other Food, % YoY",None,line
"Taiwan, CPI, Clothing, % YoY","Taiwan, CPI, Clothing, % YoY",None,line
"Taiwan, CPI, Garments, % YoY","Taiwan, CPI, Garments, % YoY",None,line
"Taiwan, CPI, (Men's Garments, % YoY","Taiwan, CPI, (Men's Garments, % YoY",None,line
"Taiwan, CPI,  (Women's Garments, % YoY","Taiwan, CPI,  (Women's Garments, % YoY",None,line
"Taiwan, CPI,  (Children's Garments, % YoY","Taiwan, CPI,  (Children's Garments, % YoY",None,line
"Taiwan, CPI, Footwear, % YoY","Taiwan, CPI, Footwear, % YoY",None,line
"Taiwan, CPI, Apparel Services & Accessories, % YoY","Taiwan, CPI, Apparel Services & Accessories, % YoY",None,line
"Taiwan, CPI, Housing, % YoY","Taiwan, CPI, Housing, % YoY",None,line
"Taiwan, CPI, Residential Rent, % YoY","Taiwan, CPI, Residential Rent, % YoY",None,line
"Taiwan, CPI, Maintenance & Repair of Dwellings, % YoY","Taiwan, CPI, Maintenance & Repair of Dwellings, % YoY",None,line
"Taiwan, CPI, Household Appliances, % YoY","Taiwan, CPI, Household Appliances, % YoY",None,line
"Taiwan, CPI, Household Operations, % YoY","Taiwan, CPI, Household Operations, % YoY",None,line
"Taiwan, CPI, Water , Electricity & Gas Supply, % YoY","Taiwan, CPI, Water , Electricity & Gas Supply, % YoY",None,line
"Taiwan, CPI, Transportation & Communication, % YoY","Taiwan, CPI, Transportation & Communication, % YoY",None,line
"Taiwan, CPI, Equipment For Transportation & Communication, % YoY","Taiwan, CPI, Equipment For Transportation & Communication, % YoY",None,line
"Taiwan, CPI, Fuels & Lubricants, % YoY","Taiwan, CPI, Fuels & Lubricants, % YoY",None,line
"Taiwan, CPI, Services and Vehicle Parts For Transportation & Communication, % YoY","Taiwan, CPI, Services and Vehicle Parts For Transportation & Communication, % YoY",None,line
"Taiwan, CPI, Health, % YoY","Taiwan, CPI, Health, % YoY",None,line
"Taiwan, CPI, Medical Care Services, % YoY","Taiwan, CPI, Medical Care Services, % YoY",None,line
"Taiwan, CPI, Medicines & Health Food, % YoY","Taiwan, CPI, Medicines & Health Food, % YoY",None,line
"Taiwan, CPI, Medical Supplies & Appliance, % YoY","Taiwan, CPI, Medical Supplies & Appliance, % YoY",None,line
"Taiwan, CPI, Education & Entertainment, % YoY","Taiwan, CPI, Education & Entertainment, % YoY",None,line
"Taiwan, CPI, Educational Expenses, % YoY","Taiwan, CPI, Educational Expenses, % YoY",None,line
"Taiwan, CPI, Entertainment Expenses, % YoY","Taiwan, CPI, Entertainment Expenses, % YoY",None,line
"Taiwan, CPI, Miscellaneous, % YoY","Taiwan, CPI, Miscellaneous, % YoY",None,line
"Taiwan, CPI, Tobacco & Betel nuts, % YoY","Taiwan, CPI, Tobacco & Betel nuts, % YoY",None,line
"Taiwan, CPI, Cosmetic Items, % YoY","Taiwan, CPI, Cosmetic Items, % YoY",None,line
"Taiwan, CPI, Personal Effects, % YoY","Taiwan, CPI, Personal Effects, % YoY",None,line
"Taiwan, CPI, Services For Nursery & Nursing Care, % YoY","Taiwan, CPI, Services For Nursery & Nursing Care, % YoY",None,line
"Taiwan, CPI, Services For Personal Care, % YoY","Taiwan, CPI, Services For Personal Care, % YoY",None,line
"Taiwan, CPI, Other Miscellaneous Expenses, % YoY","Taiwan, CPI, Other Miscellaneous Expenses, % YoY",None,line
"Taiwan, CPI, Goods, % YoY","Taiwan, CPI, Goods, % YoY",None,line
"Taiwan, CPI, Goods, Excluding food, % YoY","Taiwan, CPI, Goods, Excluding food, % YoY",None,line
"Taiwan, CPI, Core goods, % YoY","Taiwan, CPI, Core goods, % YoY",None,line
"Taiwan, CPI, Non-core commodities (i.e. fruits, Vegetables and energy), % YoY","Taiwan, CPI, Non-core commodities (i.e. fruits, Vegetables and energy), % YoY",None,line
"Taiwan, CPI, Goods, Non-durable, % YoY","Taiwan, CPI, Goods, Non-durable, % YoY",None,line
"Taiwan, CPI, Goods, Non-durable excluding food, % YoY","Taiwan, CPI, Goods, Non-durable excluding food, % YoY",None,line
"Taiwan, CPI, Goods, Semi-durable, % YoY","Taiwan, CPI, Goods, Semi-durable, % YoY",None,line
"Taiwan, CPI, Goods, Durable, % YoY","Taiwan, CPI, Goods, Durable, % YoY",None,line
"Taiwan, CPI, Services, % YoY","Taiwan, CPI, Services, % YoY",None,line
"Taiwan, CPI, Services, Excluding food away from home, % YoY","Taiwan, CPI, Services, Excluding food away from home, % YoY",None,line
"Taiwan, CPI, Services, Food away from home, % YoY","Taiwan, CPI, Services, Food away from home, % YoY",None,line
"Taiwan, CPI, Services, Apparel, % YoY","Taiwan, CPI, Services, Apparel, % YoY",None,line
"Taiwan, CPI, Services, Housing, % YoY","Taiwan, CPI, Services, Housing, % YoY",None,line
"Taiwan, CPI, Services, Transportation & communication, % YoY","Taiwan, CPI, Services, Transportation & communication, % YoY",None,line
"Taiwan, CPI, Services, Medical care, % YoY","Taiwan, CPI, Services, Medical care, % YoY",None,line
"Taiwan, CPI, Services, Education & entertainment, % YoY","Taiwan, CPI, Services, Education & entertainment, % YoY",None,line
"Taiwan, CPI, Services, Education, % YoY","Taiwan, CPI, Services, Education, % YoY",None,line
"Taiwan, CPI, Services, Entertainment, % YoY","Taiwan, CPI, Services, Entertainment, % YoY",None,line
"Taiwan, CPI, Services, Miscellaneous, % YoY","Taiwan, CPI, Services, Miscellaneous, % YoY",None,line
"Taiwan, CPI, All items excluding food, % YoY","Taiwan, CPI, All items excluding food, % YoY",None,line
"Taiwan, CPI, All items excluding fruits and vegetables, % YoY","Taiwan, CPI, All items excluding fruits and vegetables, % YoY",None,line
"Taiwan, CPI, All items excluding fruits and vegetables and energy, % YoY","Taiwan, CPI, All items excluding fruits and vegetables and energy, % YoY",None,line
"Taiwan, CPI, All items excluding food and energy, % YoY","Taiwan, CPI, All items excluding food and energy, % YoY",None,line
"Taiwan, CPI, All items excluding fruits and vegetables and fish and seafood and energy, % YoY","Taiwan, CPI, All items excluding fruits and vegetables and fish and seafood and energy, % YoY",None,line
"Taiwan, CPI, All items excluding imputed rent, % YoY","Taiwan, CPI, All items excluding imputed rent, % YoY",None,line
"Taiwan, CPI, All items, % YoY, 36mma","Taiwan, CPI, All items, % YoY, 36mma",None,line
"Taiwan, CPI, All items excluding food and energy, % YoY, 36mma","Taiwan, CPI, All items excluding food and energy, % YoY, 36mma",None,line
"Taiwan, CPI, All items excluding food, % YoY, 36mma","Taiwan, CPI, All items excluding food, % YoY, 36mma",None,line
"Taiwan, CPI, Services, % YoY, 36mma","Taiwan, CPI, Services, % YoY, 36mma",None,line
"Taiwan, CPI, All items, % YoY, YoY chg","Taiwan, CPI, All items, % YoY, YoY chg",None,line
"Taiwan, CPI, All items excluding food and energy, % YoY, YoY chg","Taiwan, CPI, All items excluding food and energy, % YoY, YoY chg",None,line
"Taiwan, CPI, All items excluding food and energy, SA","Taiwan, CPI, All items excluding food and energy, SA",None,line
"Taiwan, CPI, Entertainment Expenses, SA","Taiwan, CPI, Entertainment Expenses, SA",None,line
"Taiwan, CPI, Services, Entertainment, SA","Taiwan, CPI, Services, Entertainment, SA",None,line
"Taiwan, CPI, Services, Excluding food away from home, SA","Taiwan, CPI, Services, Excluding food away from home, SA",None,line
"Taiwan, CPI, Food, SA","Taiwan, CPI, Food, SA",None,line
"Taiwan, CPI, Goods, SA","Taiwan, CPI, Goods, SA",None,line
"Taiwan, CPI, All items, SA","Taiwan, CPI, All items, SA",None,line
"Taiwan, CPI, Imports, Price, TWD, SA","Taiwan, CPI, Imports, Price, TWD, SA",None,line
"Taiwan, CPI, Imports, Price, USD, SA","Taiwan, CPI, Imports, Price, USD, SA",None,line
"Taiwan, CPI, Exports, Price, TWD, SA","Taiwan, CPI, Exports, Price, TWD, SA",None,line
"Taiwan, CPI, Exports, Price, USD, SA","Taiwan, CPI, Exports, Price, USD, SA",None,line
"Taiwan, CPI, All items excluding food and energy, SA, % MoM annualised","Taiwan, CPI, All items excluding food and energy, SA, % MoM annualised",None,line
"Taiwan, CPI, Entertainment Expenses, SA, % MoM annualised","Taiwan, CPI, Entertainment Expenses, SA, % MoM annualised",None,line
"Taiwan, CPI, Services, Entertainment, SA, % MoM annualised","Taiwan, CPI, Services, Entertainment, SA, % MoM annualised",None,line
"Taiwan, CPI, Services, Excluding food away from home, SA, % MoM annualised","Taiwan, CPI, Services, Excluding food away from home, SA, % MoM annualised",None,line
"Taiwan, CPI, Food, SA, % MoM annualised","Taiwan, CPI, Food, SA, % MoM annualised",None,line
"Taiwan, CPI, Goods, SA, % MoM annualised","Taiwan, CPI, Goods, SA, % MoM annualised",None,line
"Taiwan, CPI, All items, SA, % MoM annualised","Taiwan, CPI, All items, SA, % MoM annualised",None,line
"Taiwan, CPI, Imports, Price, TWD, SA, % MoM annualised","Taiwan, CPI, Imports, Price, TWD, SA, % MoM annualised",None,line
"Taiwan, CPI, Imports, Price, USD, SA, % MoM annualised","Taiwan, CPI, Imports, Price, USD, SA, % MoM annualised",None,line
"Taiwan, CPI, Exports, Price, TWD, SA, % MoM annualised","Taiwan, CPI, Exports, Price, TWD, SA, % MoM annualised",None,line
"Taiwan, CPI, Exports, Price, USD, SA, % MoM annualised","Taiwan, CPI, Exports, Price, USD, SA, % MoM annualised",None,line
"Taiwan, CPI, Services, % YoY, Contribution to % YoY chg, ppts","Taiwan, CPI, Services, % YoY, Contribution to % YoY chg, ppts",None,bar
"Taiwan, CPI, Services, Entertainment, % YoY, Contribution to % YoY chg, ppts","Taiwan, CPI, Services, Entertainment, % YoY, Contribution to % YoY chg, ppts",None,bar
"Taiwan, CPI, Services, Excl recreation services, Contribution to % YoY chg, ppts","Taiwan, CPI, Services, Excl recreation services, Contribution to % YoY chg, ppts",None,bar
"Taiwan, CPI, Goods, Contribution to % YoY chg, ppts","Taiwan, CPI, Goods, Contribution to % YoY chg, ppts",None,bar
"Taiwan, CPI, All items, Ten pc Trimmed mean, % YoY","Taiwan, CPI, All items, Ten pc Trimmed mean, % YoY",None,line
"Taiwan, CPI, All items, Twenty pc Trimmed mean, % YoY","Taiwan, CPI, All items, Twenty pc Trimmed mean, % YoY",None,line
"Taiwan, CPI, All items excluding food and energy, SA, % MoM annualised, Jan-Feb average","Taiwan, CPI, All items excluding food and energy, SA, % MoM annualised, Jan-Feb average",None,line
"Taiwan, CPI, All items, 3mma","Taiwan, CPI, All items, 3mma",None,line
"Taiwan, CPI, Food, 3mma","Taiwan, CPI, Food, 3mma",None,line
"Taiwan, CPI, Cereals & Cereal Products, 3mma","Taiwan, CPI, Cereals & Cereal Products, 3mma",None,line
"Taiwan, CPI, Meats, 3mma","Taiwan, CPI, Meats, 3mma",None,line
"Taiwan, CPI, Meat Products, 3mma","Taiwan, CPI, Meat Products, 3mma",None,line
"Taiwan, CPI, Eggs, 3mma","Taiwan, CPI, Eggs, 3mma",None,line
"Taiwan, CPI, Fish & Seafood, 3mma","Taiwan, CPI, Fish & Seafood, 3mma",None,line
"Taiwan, CPI, Processed Fish & Seafood Products, 3mma","Taiwan, CPI, Processed Fish & Seafood Products, 3mma",None,line
"Taiwan, CPI, Vegetables, 3mma","Taiwan, CPI, Vegetables, 3mma",None,line
"Taiwan, CPI, Processed Vegetables, 3mma","Taiwan, CPI, Processed Vegetables, 3mma",None,line
"Taiwan, CPI, Fruits, 3mma","Taiwan, CPI, Fruits, 3mma",None,line
"Taiwan, CPI, Processed Fruits, 3mma","Taiwan, CPI, Processed Fruits, 3mma",None,line
"Taiwan, CPI, Dairy Products, 3mma","Taiwan, CPI, Dairy Products, 3mma",None,line
"Taiwan, CPI, Edible Oil, 3mma","Taiwan, CPI, Edible Oil, 3mma",None,line
"Taiwan, CPI, Condiments, 3mma","Taiwan, CPI, Condiments, 3mma",None,line
"Taiwan, CPI, Alcoholic Beverages, 3mma","Taiwan, CPI, Alcoholic Beverages, 3mma",None,line
"Taiwan, CPI, Non-alcoholic Beverages & Beverage Materials, 3mma","Taiwan, CPI, Non-alcoholic Beverages & Beverage Materials, 3mma",None,line
"Taiwan, CPI, Cooked Food, 3mma","Taiwan, CPI, Cooked Food, 3mma",None,line
"Taiwan, CPI, Food Away from Home, 3mma","Taiwan, CPI, Food Away from Home, 3mma",None,line
"Taiwan, CPI, Other Food, 3mma","Taiwan, CPI, Other Food, 3mma",None,line
"Taiwan, CPI, Clothing, 3mma","Taiwan, CPI, Clothing, 3mma",None,line
"Taiwan, CPI, Garments, 3mma","Taiwan, CPI, Garments, 3mma",None,line
"Taiwan, CPI, (Men's Garments, 3mma","Taiwan, CPI, (Men's Garments, 3mma",None,line
"Taiwan, CPI,  (Women's Garments, 3mma","Taiwan, CPI,  (Women's Garments, 3mma",None,line
"Taiwan, CPI,  (Children's Garments, 3mma","Taiwan, CPI,  (Children's Garments, 3mma",None,line
"Taiwan, CPI, Footwear, 3mma","Taiwan, CPI, Footwear, 3mma",None,line
"Taiwan, CPI, Apparel Services & Accessories, 3mma","Taiwan, CPI, Apparel Services & Accessories, 3mma",None,line
"Taiwan, CPI, Housing, 3mma","Taiwan, CPI, Housing, 3mma",None,line
"Taiwan, CPI, Residential Rent, 3mma","Taiwan, CPI, Residential Rent, 3mma",None,line
"Taiwan, CPI, Maintenance & Repair of Dwellings, 3mma","Taiwan, CPI, Maintenance & Repair of Dwellings, 3mma",None,line
"Taiwan, CPI, Household Appliances, 3mma","Taiwan, CPI, Household Appliances, 3mma",None,line
"Taiwan, CPI, Household Operations, 3mma","Taiwan, CPI, Household Operations, 3mma",None,line
"Taiwan, CPI, Water , Electricity & Gas Supply, 3mma","Taiwan, CPI, Water , Electricity & Gas Supply, 3mma",None,line
"Taiwan, CPI, Transportation & Communication, 3mma","Taiwan, CPI, Transportation & Communication, 3mma",None,line
"Taiwan, CPI, Equipment For Transportation & Communication, 3mma","Taiwan, CPI, Equipment For Transportation & Communication, 3mma",None,line
"Taiwan, CPI, Fuels & Lubricants, 3mma","Taiwan, CPI, Fuels & Lubricants, 3mma",None,line
"Taiwan, CPI, Services and Vehicle Parts For Transportation & Communication, 3mma","Taiwan, CPI, Services and Vehicle Parts For Transportation & Communication, 3mma",None,line
"Taiwan, CPI, Health, 3mma","Taiwan, CPI, Health, 3mma",None,line
"Taiwan, CPI, Medical Care Services, 3mma","Taiwan, CPI, Medical Care Services, 3mma",None,line
"Taiwan, CPI, Medicines & Health Food, 3mma","Taiwan, CPI, Medicines & Health Food, 3mma",None,line
"Taiwan, CPI, Medical Supplies & Appliance, 3mma","Taiwan, CPI, Medical Supplies & Appliance, 3mma",None,line
"Taiwan, CPI, Education & Entertainment, 3mma","Taiwan, CPI, Education & Entertainment, 3mma",None,line
"Taiwan, CPI, Educational Expenses, 3mma","Taiwan, CPI, Educational Expenses, 3mma",None,line
"Taiwan, CPI, Entertainment Expenses, 3mma","Taiwan, CPI, Entertainment Expenses, 3mma",None,line
"Taiwan, CPI, Miscellaneous, 3mma","Taiwan, CPI, Miscellaneous, 3mma",None,line
"Taiwan, CPI, Tobacco & Betel nuts, 3mma","Taiwan, CPI, Tobacco & Betel nuts, 3mma",None,line
"Taiwan, CPI, Cosmetic Items, 3mma","Taiwan, CPI, Cosmetic Items, 3mma",None,line
"Taiwan, CPI, Personal Effects, 3mma","Taiwan, CPI, Personal Effects, 3mma",None,line
"Taiwan, CPI, Services For Nursery & Nursing Care, 3mma","Taiwan, CPI, Services For Nursery & Nursing Care, 3mma",None,line
"Taiwan, CPI, Services For Personal Care, 3mma","Taiwan, CPI, Services For Personal Care, 3mma",None,line
"Taiwan, CPI, Other Miscellaneous Expenses, 3mma","Taiwan, CPI, Other Miscellaneous Expenses, 3mma",None,line
"Taiwan, CPI, Goods, 3mma","Taiwan, CPI, Goods, 3mma",None,line
"Taiwan, CPI, Goods, Excluding food, 3mma","Taiwan, CPI, Goods, Excluding food, 3mma",None,line
"Taiwan, CPI, Core goods, 3mma","Taiwan, CPI, Core goods, 3mma",None,line
"Taiwan, CPI, Non-core commodities (i.e. fruits, Vegetables and energy), 3mma","Taiwan, CPI, Non-core commodities (i.e. fruits, Vegetables and energy), 3mma",None,line
"Taiwan, CPI, Goods, Non-durable, 3mma","Taiwan, CPI, Goods, Non-durable, 3mma",None,line
"Taiwan, CPI, Goods, Non-durable excluding food, 3mma","Taiwan, CPI, Goods, Non-durable excluding food, 3mma",None,line
"Taiwan, CPI, Goods, Semi-durable, 3mma","Taiwan, CPI, Goods, Semi-durable, 3mma",None,line
"Taiwan, CPI, Goods, Durable, 3mma","Taiwan, CPI, Goods, Durable, 3mma",None,line
"Taiwan, CPI, Services, 3mma","Taiwan, CPI, Services, 3mma",None,line
"Taiwan, CPI, Services, Excluding food away from home, 3mma","Taiwan, CPI, Services, Excluding food away from home, 3mma",None,line
"Taiwan, CPI, Services, Food away from home, 3mma","Taiwan, CPI, Services, Food away from home, 3mma",None,line
"Taiwan, CPI, Services, Apparel, 3mma","Taiwan, CPI, Services, Apparel, 3mma",None,line
"Taiwan, CPI, Services, Housing, 3mma","Taiwan, CPI, Services, Housing, 3mma",None,line
"Taiwan, CPI, Services, Transportation & communication, 3mma","Taiwan, CPI, Services, Transportation & communication, 3mma",None,line
"Taiwan, CPI, Services, Medical care, 3mma","Taiwan, CPI, Services, Medical care, 3mma",None,line
"Taiwan, CPI, Services, Education & entertainment, 3mma","Taiwan, CPI, Services, Education & entertainment, 3mma",None,line
"Taiwan, CPI, Services, Education, 3mma","Taiwan, CPI, Services, Education, 3mma",None,line
"Taiwan, CPI, Services, Entertainment, 3mma","Taiwan, CPI, Services, Entertainment, 3mma",None,line
"Taiwan, CPI, Services, Miscellaneous, 3mma","Taiwan, CPI, Services, Miscellaneous, 3mma",None,line
"Taiwan, CPI, All items excluding food, 3mma","Taiwan, CPI, All items excluding food, 3mma",None,line
"Taiwan, CPI, All items excluding fruits and vegetables, 3mma","Taiwan, CPI, All items excluding fruits and vegetables, 3mma",None,line
"Taiwan, CPI, All items excluding fruits and vegetables and energy, 3mma","Taiwan, CPI, All items excluding fruits and vegetables and energy, 3mma",None,line
"Taiwan, CPI, All items excluding food and energy, 3mma","Taiwan, CPI, All items excluding food and energy, 3mma",None,line
"Taiwan, CPI, All items excluding fruits and vegetables and fish and seafood and energy, 3mma","Taiwan, CPI, All items excluding fruits and vegetables and fish and seafood and energy, 3mma",None,line
"Taiwan, CPI, All items excluding imputed rent, 3mma","Taiwan, CPI, All items excluding imputed rent, 3mma",None,line
"Taiwan, CPI, All items, % YoY, 3mma","Taiwan, CPI, All items, % YoY, 3mma",None,line
"Taiwan, CPI, Food, % YoY, 3mma","Taiwan, CPI, Food, % YoY, 3mma",None,line
"Taiwan, CPI, Cereals & Cereal Products, % YoY, 3mma","Taiwan, CPI, Cereals & Cereal Products, % YoY, 3mma",None,line
"Taiwan, CPI, Meats, % YoY, 3mma","Taiwan, CPI, Meats, % YoY, 3mma",None,line
"Taiwan, CPI, Meat Products, % YoY, 3mma","Taiwan, CPI, Meat Products, % YoY, 3mma",None,line
"Taiwan, CPI, Eggs, % YoY, 3mma","Taiwan, CPI, Eggs, % YoY, 3mma",None,line
