name,display_name,data_type,chart_type
"Japan, Trade balance, Hong Kong, JPY bn","Japan, Trade balance, Hong Kong, JPY bn",None,line
"Japan, Trade balance, Middle East, JPY bn","Japan, Trade balance, Middle East, JPY bn",None,line
"Japan, Trade balance, Middle South America, JPY bn","Japan, Trade balance, Middle South America, JPY bn",None,line
"Japan, Trade balance, North America, JPY bn","Japan, Trade balance, North America, JPY bn",None,line
"Japan, Trade balance, Taiwan, JPY bn","Japan, Trade balance, Taiwan, JPY bn",None,line
"Japan, Trade balance, Total, JPY bn","Japan, Trade balance, Total, JPY bn",None,line
"Japan, Trade balance, US, JPY bn","Japan, Trade balance, US, JPY bn",None,line
"Japan, Trade balance, Vietnam, JPY bn","Japan, Trade balance, Vietnam, JPY bn",None,line
"Japan, Trade balance, World, JPY bn","Japan, Trade balance, World, JPY bn",None,line
"Japan, Trade balance, nan, JPY bn","Japan, Trade balance, nan, JPY bn",None,line
"Japan, Trade balance, China and Hong Kong, JPY bn","Japan, Trade balance, China and Hong Kong, JPY bn",None,line
"Japan, Trade balance, North Asia, JPY bn","Japan, Trade balance, North Asia, JPY bn",None,line
"Japan, Trade balance, DM excl Japan, JPY bn","Japan, Trade balance, DM excl Japan, JPY bn",None,line
"Japan, Trade balance, ROW, JPY bn","Japan, Trade balance, ROW, JPY bn",None,line
"Japan, Trade balance, Excluding DM, CN, NA, ASEAN, ME, JPY bn","Japan, Trade balance, Excluding DM, CN, NA, ASEAN, ME, JPY bn",None,line
"Japan, Trade balance, All, JPY bn","Japan, Trade balance, All, JPY bn",None,line
"Japan, Exports, Semiconductors and semicon machinery, JPY bn","Japan, Exports, Semiconductors and semicon machinery, JPY bn",None,line
"Japan, Exports, China excluding semicon machinery, JPY bn","Japan, Exports, China excluding semicon machinery, JPY bn",None,line
"Japan, Exports, China and Hong Kong excluding semicon machinery, JPY bn","Japan, Exports, China and Hong Kong excluding semicon machinery, JPY bn",None,line
"Japan, Exports, Asean, Chemicals, Quantum, Index","Japan, Exports, Asean, Chemicals, Quantum, Index",None,line
"Japan, Exports, Asean, Chemicals, Unit value, Index","Japan, Exports, Asean, Chemicals, Unit value, Index",None,line
"Japan, Exports, Asean, Chemicals, Value, Index","Japan, Exports, Asean, Chemicals, Value, Index",None,line
"Japan, Exports, Asean, Food-stuff, Quantum, Index","Japan, Exports, Asean, Food-stuff, Quantum, Index",None,line
"Japan, Exports, Asean, Food-stuff, Unit value, Index","Japan, Exports, Asean, Food-stuff, Unit value, Index",None,line
