name,display_name,data_type,chart_type
"Korea, EPI, KRW basis, Foods, Index","Korea, EPI, KRW basis, Foods, Index",None,line
"Korea, EPI, KRW basis, Inedible raw materials excluding fuels, Index","Korea, EPI, KRW basis, Inedible raw materials excluding fuels, Index",None,line
"Korea, EPI, KRW basis, Informational technology, Index","Korea, EPI, KRW basis, Informational technology, Index",None,line
"Korea, EPI, KRW basis, Life related-type, Index","Korea, EPI, KRW basis, Life related-type, Index",None,line
"Korea, EPI, KRW basis, Machinery & transport equipment, Index","Korea, EPI, KRW basis, Machinery & transport equipment, Index",None,line
"Korea, EPI, KRW basis, Manufactured goods classified by materials, Index","Korea, EPI, KRW basis, Manufactured goods classified by materials, Index",None,line
"Korea, EPI, KRW basis, Mineral fuels, lubricants & related materials, Index","Korea, EPI, KRW basis, Mineral fuels, lubricants & related materials, Index",None,line
"Korea, EPI, KRW basis, Miscellaneous manufactured articles, Index","Korea, EPI, KRW basis, Miscellaneous manufactured articles, Index",None,line
"Korea, EPI, KRW basis, Primary materials-type, Index","Korea, EPI, KRW basis, Primary materials-type, Index",None,line
"Korea, EPI, KRW basis, Processing assembly-type, Index","Korea, EPI, KRW basis, Processing assembly-type, Index",None,line
"Korea, MPI, Contractual Currency basis, Index","Korea, MPI, Contractual Currency basis, Index",None,line
"Korea, MPI, USD basis, Index","Korea, MPI, USD basis, Index",None,line
"Korea, MPI, KRW basis, Index","Korea, MPI, KRW basis, Index",None,line
"Korea, EPI, Contractual Currency basis, Index","Korea, EPI, Contractual Currency basis, Index",None,line
"Korea, EPI, USD basis, Index","Korea, EPI, USD basis, Index",None,line
"Korea, EPI, KRW basis, Index","Korea, EPI, KRW basis, Index",None,line
"Korea, EPI, Contractual Currency basis, DRAM, % YoY","Korea, EPI, Contractual Currency basis, DRAM, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Beverages & tobacco, % YoY","Korea, EPI, Contractual Currency basis, Beverages & tobacco, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Chemicals & related products, n.e.c., % YoY","Korea, EPI, Contractual Currency basis, Chemicals & related products, n.e.c., % YoY",None,line
"Korea, EPI, Contractual Currency basis, Commodities & transactions not classified, % YoY","Korea, EPI, Contractual Currency basis, Commodities & transactions not classified, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Energy, % YoY","Korea, EPI, Contractual Currency basis, Energy, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Excluding IT, % YoY","Korea, EPI, Contractual Currency basis, Excluding IT, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Excluding energy, % YoY","Korea, EPI, Contractual Currency basis, Excluding energy, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Excluding foods & energy, % YoY","Korea, EPI, Contractual Currency basis, Excluding foods & energy, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Excluding foods, % YoY","Korea, EPI, Contractual Currency basis, Excluding foods, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Food & live animals, % YoY","Korea, EPI, Contractual Currency basis, Food & live animals, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Foods & energy, % YoY","Korea, EPI, Contractual Currency basis, Foods & energy, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Foods, % YoY","Korea, EPI, Contractual Currency basis, Foods, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Inedible raw materials excluding fuels, % YoY","Korea, EPI, Contractual Currency basis, Inedible raw materials excluding fuels, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Informational technology, % YoY","Korea, EPI, Contractual Currency basis, Informational technology, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Life related-type, % YoY","Korea, EPI, Contractual Currency basis, Life related-type, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Machinery & transport equipment, % YoY","Korea, EPI, Contractual Currency basis, Machinery & transport equipment, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Manufactured goods classified by materials, % YoY","Korea, EPI, Contractual Currency basis, Manufactured goods classified by materials, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Mineral fuels, lubricants & related materials, % YoY","Korea, EPI, Contractual Currency basis, Mineral fuels, lubricants & related materials, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Miscellaneous manufactured articles, % YoY","Korea, EPI, Contractual Currency basis, Miscellaneous manufactured articles, % YoY",None,line
"Korea, EPI, Contractual Currency basis, Primary materials-type, % YoY","Korea, EPI, Contractual Currency basis, Primary materials-type, % YoY",None,line
